c1,c2,c3,mu_c,alpha,beta,sigma_c,s_m_r,s_r1,s_r2
0.437772,1.35555,1.1616,2.57975,0.637984,0.967823,1.63718,0.598778,0.53307,1.45344
0.30976,1.24552,1.05188,3.08777,0.589137,0.916266,2.11804,0.491286,0.542885,1.33916
0.442597,1.31448,0.806897,2.39603,0.607157,0.920755,2.46325,0.59699,0.540563,1.20897
0.321129,0.982291,1.08344,2.57378,0.527862,0.891235,1.73987,0.431555,0.512249,1.34212
0.233556,1.14494,1.37766,2.02757,0.511298,0.933283,1.36973,0.505728,0.56258,1.01399
0.181497,1.07728,1.48277,2.23612,0.54187,0.883271,1.59534,0.442978,0.565418,1.24224
0.335535,1.35305,1.00829,1.95515,0.508611,0.867235,1.3272,0.603933,0.528264,1.41337
0.500099,1.4887,0.515015,2.29851,0.485866,0.900613,2.07826,0.883814,0.567965,1.07025
0.195714,0.912893,1.20775,1.64287,0.542876,0.914434,1.90296,0.349222,0.560702,1.39413
0.694241,1.31239,0.14602,2.26157,0.550454,0.958138,2.0299,0.809832,0.547272,1.29971
0.557951,1.17804,0.339225,2.03594,0.494993,0.932458,1.83574,0.785387,0.520463,1.26704
0.439859,1.19253,0.846477,2.36548,0.552676,0.928239,1.82342,0.361192,0.570275,1.22529
0.17868,1.07233,1.0372,2.05991,0.506471,0.856902,2.21473,0.719058,0.510393,1.52074
0.286209,1.11322,0.866635,2.25679,0.472626,0.820657,2.21109,0.654091,0.524603,1.28579
0.078771,1.0919,1.30387,1.9013,0.549298,0.853054,1.40017,0.437345,0.53605,1.31675
0.234112,1.18287,0.882694,1.86394,0.503366,0.796047,2.21617,0.455172,0.537939,1.47978
0.402313,1.49925,0.721936,2.37264,0.590028,0.893369,1.59373,0.742398,0.546272,1.39391
0.441058,1.27819,0.478057,2.17411,0.543837,0.847114,1.37195,0.404996,0.552973,1.44261
0.1778,1.01235,1.50504,1.89495,0.553225,0.960901,1.70159,0.529975,0.542159,1.31442
0.225017,1.16569,1.5275,1.68318,0.609184,0.959148,1.92104,0.541019,0.528532,1.36369
0.260029,1.02172,1.48497,2.64777,0.53663,0.879522,2.63205,0.523023,0.534465,1.35075
0.438201,1.08637,0.141412,1.80199,0.529174,0.899913,1.85621,0.564258,0.568573,1.27404
0.417766,1.00872,0.687551,2.25343,0.533383,0.924876,1.72736,0.622772,0.557981,1.37853
0.405111,1.28713,0.891319,2.80257,0.481306,0.819645,2.04558,0.547626,0.54024,0.989546
0.377399,1.32912,0.90967,1.99769,0.42552,0.672386,1.67766,0.492865,0.548481,1.61978
0.584909,1.19836,0.774149,2.8001,0.606872,0.981439,1.44855,0.624155,0.528146,1.30391
0.585136,1.36308,0.447105,1.90321,0.430342,0.703717,1.77782,0.433209,0.52693,1.47807
0.410807,0.910584,1.1752,3.0418,0.588479,0.988047,2.20344,0.759818,0.525091,1.43756
0.451517,1.13678,1.18393,1.68094,0.614463,0.896247,1.48597,0.586981,0.538727,1.57477
0.377921,1.20467,0.893945,2.85867,0.560916,0.970959,1.68388,0.450599,0.584575,1.01649
0.562348,1.45531,0.385481,2.30129,0.51414,0.971625,1.41126,0.571411,0.551474,1.05101
0.528287,1.35766,0.578018,2.2623,0.525992,0.970502,1.4639,0.419614,0.579703,1.08153
0.477874,1.34338,0.668238,2.19205,0.541265,0.969563,1.42934,0.420584,0.573831,1.02271
0.484143,1.25135,0.712425,2.5471,0.49282,0.771666,2.01718,0.510805,0.548468,1.22488
0.515939,1.26397,0.793388,1.97607,0.540454,0.909914,1.54416,0.463352,0.554565,1.19114
0.512895,1.33232,0.489196,3.02429,0.552115,0.903445,2.23404,0.646846,0.527989,1.41437
0.448143,1.28654,0.5665,2.91833,0.611006,0.93992,2.4648,0.651752,0.550206,1.39577
0.458928,1.12104,0.934934,1.81446,0.484549,0.937425,1.3905,0.405776,0.548668,1.32193
0.508854,1.29224,0.695229,1.6116,0.435015,0.803555,1.89688,0.639674,0.566454,1.1022
0.520225,1.28904,0.562294,1.48919,0.493528,0.877153,1.84854,0.564367,0.563346,1.11992
0.398601,1.20548,0.917683,3.1848,0.586115,0.977325,2.04894,0.454105,0.51809,1.47311
0.46723,1.17253,0.654433,1.93784,0.537697,0.867034,1.42727,0.655068,0.55249,1.28571
0.375608,1.21397,0.460119,1.69469,0.575187,0.987939,1.49002,0.454586,0.548519,1.44205
0.371926,1.25997,0.860983,1.31472,0.419199,0.77051,0.83129,0.638104,0.552031,1.14028
0.353653,1.25789,0.775852,1.6988,0.466286,0.933229,1.81005,0.412173,0.566037,1.00339
0.0996367,0.758729,1.54181,1.74303,0.439181,0.81979,1.49236,0.543111,0.566433,1.08239
0.734066,1.48073,0.208162,3.16409,0.629858,0.969699,1.89373,0.556889,0.532096,1.56329
0.526315,1.01549,0.615113,2.35979,0.67602,0.984612,1.73626,0.527778,0.548224,1.34018
0.452068,1.46982,1.13622,2.183,0.431828,0.767835,1.52961,0.604734,0.543157,1.30656
0.414128,1.62549,0.884237,2.24913,0.563583,0.965526,1.73293,0.505264,0.539208,1.3355
0.191701,1.18677,1.17834,2.57555,0.50173,0.822446,1.93226,0.728562,0.513508,1.51683
0.405954,1.421,1.37561,1.64672,0.537551,0.930185,1.7072,0.483435,0.544485,1.28365
0.217441,1.1663,1.53106,2.32644,0.574404,0.926903,1.91379,0.513246,0.533739,1.35189
0.273948,1.22168,1.51017,2.52785,0.578992,0.959852,1.76106,0.490824,0.512883,1.53356
0.254152,1.18679,1.06187,1.85795,0.524594,0.901815,1.55457,0.56993,0.540392,1.33331
0.178105,1.16292,1.10684,2.16942,0.498605,0.889468,1.63246,0.529054,0.528942,1.40876
0.128881,1.08749,0.982734,2.59288,0.475277,0.942959,1.25865,0.506333,0.557602,1.18432
0.465242,1.39927,0.54841,2.09193,0.467237,0.887793,1.39386,0.511707,0.557055,1.1884
0.396365,1.27852,0.427763,2.55292,0.588603,0.943882,1.83697,0.575602,0.54539,1.27815
0.51843,1.07332,0.751476,2.09419,0.501875,0.832584,1.79179,0.48824,0.540979,1.47736
0.580008,1.15023,0.763676,2.39679,0.495829,0.838128,1.67336,0.489314,0.536979,1.41051
0.545046,1.34525,0.39279,1.47388,0.592306,0.927059,2.27915,0.542069,0.553643,1.23593
0.791531,1.48384,0.606175,1.78685,0.348872,0.714769,1.27813,0.505227,0.576169,1.04243
0.718355,1.37381,0.397166,1.95844,0.410473,0.899516,1.02346,0.486488,0.59496,0.840838
0.780911,1.53337,0.454634,1.9744,0.451255,0.873752,1.07946,0.6377,0.559778,0.870312
0.697812,1.45256,0.724008,1.59737,0.466683,0.978715,0.79695,0.647602,0.595035,0.939876
0.280449,1.1531,0.959058,2.2266,0.291738,0.608456,1.81512,0.420473,0.577422,1.03888
0.670142,1.55206,0.727201,2.00303,0.485546,0.876641,1.17983,0.687848,0.54926,1.25418
0.555918,1.61228,1.21805,2.27611,0.45238,0.803128,1.68077,0.497891,0.542748,1.12623
0.427625,0.974183,0.799663,2.54758,0.558297,0.909778,2.16643,0.437445,0.524857,1.60578
0.409843,1.0091,0.642813,1.80427,0.55583,0.933829,2.14568,0.432786,0.529788,1.36979
0.480812,1.07562,0.785414,2.25837,0.496676,0.812208,1.05007,0.632844,0.533227,1.35023
0.835773,1.30732,0.677389,2.09119,0.513555,0.894613,1.69102,0.553313,0.563096,0.996256
0.524767,1.18025,0.796556,1.95307,0.494437,0.831531,1.23819,0.639473,0.561057,1.27154
0.513743,1.11411,0.767327,2.28739,0.461043,0.802959,1.81686,0.422532,0.519178,1.62405
0.753906,1.25992,0.548391,2.61253,0.437435,0.850982,1.81428,0.628218,0.543438,0.999625
0.529758,1.12672,1.22845,1.77246,0.426298,0.826782,1.89336,0.473624,0.552545,1.18417
-0.0272033,0.881776,1.54414,2.38181,0.564669,0.953822,1.72893,0.678151,0.537352,1.12992
0.081769,1.03022,1.42005,2.24443,0.566613,0.87754,1.58882,0.717827,0.541499,1.36164
0.452695,1.19643,0.801934,2.14617,0.616528,0.976583,1.99978,0.488555,0.531333,1.41521
0.473475,1.35934,0.74607,2.25633,0.62302,0.976288,1.6755,0.486343,0.549537,1.34552
0.245799,1.06178,1.02954,2.91944,0.579005,0.900466,2.21272,0.49523,0.54239,1.5751
0.290812,0.996965,0.879169,2.05055,0.51249,0.981556,1.57199,0.588814,0.571706,0.990929
-0.0122839,0.920475,1.17609,2.2828,0.51699,0.886988,1.62356,0.524333,0.558797,1.22394
0.544366,1.21312,-0.100597,2.49098,0.592567,0.927999,1.73296,0.689033,0.510447,1.66236
0.405239,1.00184,1.12265,1.54918,0.480343,0.819169,1.48231,0.500189,0.54693,1.23522
0.368561,0.999708,1.23971,1.54896,0.405317,0.807888,1.55824,0.662587,0.558837,0.995427
0.395009,1.15439,0.974645,1.86635,0.450753,0.847121,1.58239,0.831352,0.561628,1.14708
0.447324,1.2878,1.17204,2.23392,0.5241,0.901775,1.84501,0.365328,0.567743,1.14032
0.469688,1.34761,0.90448,1.55645,0.532621,0.978433,1.14482,0.764476,0.539193,1.09811
0.768953,1.67598,1.1083,2.89016,0.512103,0.898364,2.28779,0.428394,0.582799,1.21422
0.731357,1.60285,0.893737,2.71779,0.558537,0.937686,1.87336,0.6096,0.514418,1.52227
0.69401,1.71428,0.741783,1.56495,0.52861,0.912961,1.80636,0.520241,0.549167,1.24062
0.38501,1.13049,1.02993,2.25459,0.504467,0.82622,1.67803,0.563192,0.55013,1.38966
0.491398,1.28298,0.657572,2.15849,0.554131,0.949243,1.28969,0.471806,0.529525,1.34999
0.478524,1.2778,0.712042,2.3143,0.467692,0.744453,1.21042,0.516903,0.534984,1.37224
0.629113,1.29949,0.331106,1.71142,0.406403,0.810763,1.85868,0.456105,0.563425,0.938566
0.424845,1.36243,0.512668,1.91444,0.487639,0.877169,1.0207,0.505574,0.546106,1.36682
0.472143,1.37434,0.593397,1.46828,0.484318,0.882107,1.00957,0.470545,0.539937,1.17297
0.297692,1.20337,0.739203,2.59366,0.559393,0.882251,2.52991,0.502194,0.546845,1.42183
0.316326,1.09559,0.58977,2.38396,0.493874,0.887317,1.65933,0.547362,0.534027,1.17234
0.2877,1.14837,0.649949,2.27169,0.578671,0.857281,1.86918,0.640998,0.524887,1.71443
0.80522,1.45962,0.468538,2.12412,0.462222,0.772239,1.63516,0.420082,0.55009,1.3467
0.632411,1.44638,0.555053,2.46199,0.540098,0.931264,1.70748,0.618964,0.531515,1.18813
0.275338,1.04668,1.17246,3.03689,0.59123,0.89945,2.09445,0.472375,0.534398,1.69453
0.2153,0.967009,1.34135,2.36329,0.541369,0.974854,1.7935,0.597829,0.578086,0.916343
0.331357,0.937195,0.914929,2.17617,0.488993,0.923174,1.63121,0.455068,0.564093,0.985512
0.446381,1.26699,1.1402,2.1766,0.492916,0.828202,1.78593,0.575547,0.545634,1.32301
0.499501,1.25633,0.665957,1.52448,0.529694,0.927927,1.46241,0.529829,0.51329,1.40098
0.449897,1.31831,0.948145,2.08726,0.531041,0.916108,2.12884,0.508305,0.575198,1.22064
0.33438,1.06956,1.11681,1.55112,0.575213,0.908891,1.5565,0.595439,0.516253,1.51227
0.472037,1.18873,0.697904,2.59279,0.4528,0.810572,1.75795,0.441725,0.559116,1.17068
0.499367,1.12528,0.876957,1.96192,0.531448,0.946586,1.49217,0.745844,0.521074,1.31805
0.576227,1.46276,1.04162,2.20985,0.435033,0.800448,1.44944,0.406596,0.568932,1.10315
0.261033,0.875297,0.786616,2.81822,0.589235,0.906277,1.81626,0.879758,0.503162,1.52312
0.196775,0.795723,1.23047,2.85272,0.567715,0.915598,2.81063,0.675784,0.531179,1.5666
0.534631,1.29717,0.690406,2.32314,0.526153,0.926526,1.45657,0.571873,0.551852,1.14779
0.56703,1.14036,0.633248,2.29823,0.378306,0.906332,1.17382,0.524225,0.549501,0.905758
0.567059,1.22476,0.661554,1.80555,0.356502,0.727854,1.08581,0.467045,0.565723,0.938989
0.322819,1.06338,0.868343,2.00256,0.464794,0.853465,1.59,0.568147,0.550348,1.17598
0.414708,1.1215,0.672002,2.06446,0.486146,0.875359,2.06408,0.515544,0.54191,1.13536
0.327006,1.04728,0.759063,2.30776,0.532985,0.928497,1.5474,0.566779,0.573575,1.21524
0.363451,0.956368,0.837714,2.13954,0.509769,0.942147,1.81003,0.576582,0.561106,1.15296
0.351788,0.864124,0.737372,2.50346,0.557777,0.933344,1.59122,0.664305,0.526861,1.63449
0.940501,1.84249,0.590893,2.64598,0.490241,0.897503,1.39737,0.872398,0.543379,1.17727
0.55202,1.28895,0.634048,1.62788,0.360592,0.726511,1.54454,0.365684,0.569878,0.899077
0.519201,1.36901,0.761163,1.98642,0.472425,0.872534,1.34383,0.497127,0.560635,1.00324
0.266411,0.973576,0.997867,2.21304,0.457274,0.773516,1.62474,0.468189,0.549519,1.32212
0.626943,1.29198,0.261561,1.92348,0.381417,0.7105,1.32074,0.523264,0.555241,1.24258
0.598094,1.191,0.480669,2.05895,0.440348,0.78369,1.46568,0.484182,0.562094,1.08898
0.531927,1.24546,0.397155,1.79728,0.544734,0.953149,1.99449,0.53362,0.563813,1.11906
0.669907,1.44608,0.964355,2.26482,0.397787,0.748089,1.44555,0.643283,0.535458,1.23622
0.604762,1.18299,0.478474,1.46827,0.52954,0.960148,1.62116,0.477929,0.571349,1.16943
0.530369,1.23251,0.807802,2.50307,0.487524,0.76404,1.55138,0.563029,0.516487,1.50286
0.500681,1.16034,0.653647,2.09787,0.389847,0.714334,1.90939,0.608065,0.564457,1.0855
0.710201,1.48036,0.385407,1.76985,0.542112,0.869324,1.5192,0.49253,0.528381,1.43162
0.610814,1.49428,0.380597,2.369,0.560643,0.924843,1.82835,0.580328,0.572233,1.18029
0.455781,1.09542,0.936607,2.19404,0.532129,0.893341,1.21572,0.572189,0.519436,1.42655
0.373049,1.02399,0.976424,2.68059,0.538318,0.871799,1.34545,0.697046,0.556799,1.33078
0.644774,1.30472,0.161505,1.8568,0.492847,0.842609,1.46718,0.485051,0.542275,1.24602
0.745105,1.31963,0.20826,3.08739,0.355796,0.793755,1.66901,0.531799,0.577534,0.855685
0.27333,0.982188,0.873042,1.64105,0.529634,0.866709,1.73131,0.552434,0.517145,1.46789
0.283058,1.05228,0.872853,2.34322,0.526826,0.915835,1.7271,0.561324,0.549036,1.32047
0.300719,1.2388,0.892388,1.62449,0.522898,0.819534,2.29238,0.473086,0.523756,1.56559
0.411511,1.32065,1.01353,2.37991,0.562951,0.92369,1.67744,0.509708,0.565119,1.23485
0.298463,1.13984,0.919327,2.69207,0.459132,0.85921,1.41892,0.540587,0.566458,1.09971
0.296176,1.14457,0.96549,1.92191,0.428869,0.736697,1.06803,0.543536,0.562816,1.2532
0.153267,1.0721,1.22536,1.9868,0.490965,0.861413,1.37351,0.567672,0.565167,1.01832
0.613827,1.44518,0.354801,1.94481,0.470526,0.837257,1.07544,0.547246,0.569993,1.17578
0.554799,1.41981,0.557478,1.73934,0.479017,0.914254,1.24783,0.479938,0.558698,1.07731
0.653442,1.44859,0.441643,2.66206,0.536008,0.871617,1.50173,0.705662,0.547222,1.32739
0.497829,1.41538,0.558077,2.11552,0.492478,0.837604,1.84613,0.396922,0.557454,1.24589
0.321837,1.19429,0.609081,2.59041,0.544871,0.896648,2.0825,0.633649,0.551136,1.42534
0.23008,1.08551,0.959657,1.72599,0.459176,0.807894,1.68022,0.399941,0.53123,1.26253
0.20344,1.02045,1.08566,1.62407,0.47605,0.72216,1.89609,0.578407,0.532302,1.54599
0.147048,0.994571,0.477266,1.83266,0.617143,0.920669,1.55828,0.522861,0.542522,1.71656
0.471618,1.18042,0.475816,2.21561,0.491243,0.837667,2.04253,0.589,0.592094,0.930591
0.664691,1.47419,0.350994,2.246,0.609987,0.985538,1.63507,0.44512,0.564666,1.33022
0.446783,1.27098,0.102342,1.31096,0.540097,0.80508,1.89146,0.673627,0.519804,1.64258
0.293416,1.05132,0.891701,1.59923,0.646682,0.946815,2.46318,0.437742,0.527733,1.65749
0.248376,0.878328,0.588961,2.65908,0.466133,0.752323,1.59797,0.618435,0.534177,1.30953
0.113216,0.872007,1.09045,1.39974,0.526706,0.863132,1.90621,0.48877,0.53686,1.40757
0.30221,0.984751,0.70539,1.86229,0.443638,0.770765,1.84305,0.506302,0.557857,1.31499
0.460837,1.17097,0.57469,2.00952,0.622895,0.943644,1.47549,0.497595,0.538015,1.40228
0.445167,1.25489,0.491944,2.38296,0.491404,0.877174,2.59607,0.505866,0.54738,1.34376
0.348629,1.33242,0.791687,1.95957,0.471635,0.701292,2.02036,0.498012,0.536179,1.3012
0.705129,1.40855,0.381336,2.39171,0.61149,0.963818,1.39661,0.462926,0.572151,1.09205
0.482797,1.18323,0.903956,2.19023,0.500276,0.811671,1.52237,0.533722,0.544674,1.42778
0.535867,1.37044,0.665685,1.93938,0.535775,0.881665,1.59709,0.458839,0.531702,1.48692
0.408098,1.15816,0.785902,1.67228,0.471485,0.741942,1.35065,0.531062,0.521283,1.72367
0.692413,1.37859,0.601382,1.84353,0.47951,0.939596,1.11634,0.497804,0.558552,1.14445
0.534311,1.52321,0.640461,1.61453,0.550699,0.926564,2.78899,0.504256,0.571825,1.20894
0.671188,1.61653,0.383817,2.32515,0.557475,0.919221,1.52853,0.543629,0.551539,1.25338
0.480172,1.3281,0.501593,2.20516,0.469429,0.86503,1.81531,0.553064,0.53058,1.18962
0.376193,1.20724,0.842247,1.93393,0.532769,0.899637,1.68931,0.474495,0.57098,1.28961
0.247254,1.33157,1.25614,2.16265,0.552549,0.894408,1.5754,0.563779,0.545384,1.22448
0.393943,1.29262,0.972704,2.62986,0.491199,0.931331,1.13898,0.612396,0.534818,1.32121
0.277959,1.11895,0.936678,1.87131,0.581758,0.933446,1.76295,0.476877,0.553875,1.48137
0.271211,1.091,0.999412,2.23407,0.484703,0.859445,1.44646,0.52102,0.527628,1.12412
0.205602,0.996377,1.02631,2.06068,0.598459,0.954377,1.82372,0.480016,0.549199,1.52768
0.178012,1.04585,1.05963,2.77431,0.529478,0.803607,1.86896,0.532924,0.522285,1.62726
0.318522,1.25018,0.804506,1.77668,0.566617,0.902568,2.2103,0.509224,0.529741,1.59123
0.577891,1.43951,0.711652,1.99714,0.471365,0.874936,1.7948,0.527008,0.577695,0.986147
0.380083,1.27877,0.757046,2.12913,0.551644,0.915993,1.99984,0.453366,0.501055,1.70267
0.222538,0.97753,1.26524,2.26514,0.607802,0.961317,1.80826,0.5123,0.561416,1.26538
0.554034,1.1898,0.281213,2.42921,0.507172,0.855607,1.1802,0.570648,0.511886,1.40461
0.319708,0.965201,0.346531,1.68234,0.526048,0.834297,2.27781,0.524952,0.548124,1.30321
0.481099,1.06274,0.285515,1.32384,0.542385,0.882164,1.44131,0.615183,0.527213,1.34064
0.538243,1.14351,-0.0333079,1.40656,0.535234,0.886426,1.62997,0.470417,0.533249,1.3795
0.402793,0.959122,0.556661,3.03795,0.576866,0.954675,1.83198,0.733799,0.528556,1.3903
0.362413,1.30072,0.69664,1.75034,0.451408,0.849458,1.38799,0.479694,0.545645,1.14823
0.473274,1.28647,0.616999,1.90922,0.549012,0.882841,1.15697,0.489669,0.567359,1.20827
0.335315,1.20794,1.00901,2.18941,0.509137,0.867933,2.16922,0.500117,0.562934,1.17602
0.347339,1.18294,0.666614,2.34339,0.526526,0.874967,1.20972,0.439064,0.54669,1.31687
0.178035,1.06514,0.766627,1.55447,0.504739,0.876826,2.20837,0.62071,0.548692,1.25653
0.222289,1.14115,0.585416,1.89274,0.519638,0.943848,1.65054,0.52818,0.542065,1.25566
0.0749029,0.883328,0.619021,1.48455,0.599072,0.952845,1.49342,0.638476,0.542752,1.45012
0.557715,1.31492,0.329941,2.77257,0.508036,0.872904,2.04997,0.56629,0.536735,1.28481
0.373813,1.24484,0.339353,1.98799,0.637078,0.977695,1.7295,0.529238,0.523654,1.63859
0.57805,1.41909,0.506084,2.31001,0.394364,0.728247,1.4806,0.57729,0.554843,1.11672
0.491209,1.23452,0.62904,1.91225,0.573944,0.981008,1.97615,0.508111,0.548851,1.38744
0.594682,1.35963,0.283835,2.32437,0.469008,0.853907,1.47021,0.491049,0.531672,1.27649
0.583272,1.27119,0.519436,2.35482,0.510844,0.945362,1.56817,0.46415,0.597668,0.927473
0.380088,1.15297,0.597746,2.33442,0.510596,0.9526,1.2916,0.502517,0.520375,1.3282
0.493482,1.25181,0.449387,2.57184,0.524653,0.914141,1.87668,0.427974,0.597512,1.03307
0.159607,1.07565,1.31353,1.66265,0.508258,0.805458,1.63334,0.567473,0.516578,1.57669
0.312736,1.3087,1.48898,1.9912,0.478707,0.815339,1.31084,0.574928,0.555136,1.34607
0.673702,1.31379,0.224296,2.01536,0.453452,0.853012,1.84809,0.470943,0.572931,0.99315
0.63895,1.21085,0.640665,1.79638,0.515721,0.951235,1.66995,0.531889,0.554776,1.16299
0.657764,1.32369,0.612083,1.8496,0.478092,0.878526,1.39835,0.573832,0.556251,1.12623
0.606503,1.14835,0.719837,2.93347,0.576481,0.883697,1.97958,0.503904,0.538664,1.2636
0.537234,0.927146,1.16955,1.73165,0.558511,0.976279,1.49121,0.701519,0.520126,1.40431
0.752336,1.23185,0.452026,2.60706,0.642895,0.928573,1.51841,0.574775,0.510831,1.78949
0.318206,0.853145,1.61657,2.55347,0.52665,0.930856,2.34616,0.658758,0.579684,1.1935
0.512046,1.30351,1.11134,1.46596,0.608011,0.905007,1.67217,0.548606,0.520171,1.60949
0.716789,1.20659,0.808458,2.61268,0.475747,0.866555,1.36758,0.688322,0.557901,1.13404
0.58344,1.11938,0.750951,1.86993,0.564564,0.934776,1.68556,0.642846,0.554378,1.22989
0.424576,1.43545,0.793116,1.90174,0.533711,0.839349,1.35406,0.449396,0.546791,1.60401
0.22536,1.18717,0.972063,3.07761,0.553633,0.969977,2.04925,0.569845,0.576399,0.952087
0.315453,1.27721,0.806859,2.06199,0.427578,0.715631,1.29681,0.518818,0.567998,1.00297
0.315999,1.27055,0.804325,2.05568,0.424483,0.705617,1.29844,0.524403,0.569304,1.00203
0.385107,1.31455,0.779661,2.16292,0.562674,0.943782,1.83574,0.411126,0.548672,1.21636
0.484591,1.35505,0.828855,2.79117,0.562116,0.907808,2.20184,0.623158,0.533139,1.63612
0.492258,1.37934,0.97701,2.48275,0.554733,0.893691,1.41912,0.497348,0.537711,1.30045
0.448929,1.37792,1.17039,2.6435,0.514052,0.837402,1.49975,0.469611,0.549705,1.50806
0.251725,1.03212,1.13451,2.00971,0.583743,0.949354,2.13285,0.586105,0.542456,1.48509
0.384134,1.21496,0.833271,2.13565,0.523803,0.882141,1.45877,0.48452,0.532029,1.36966
0.494555,1.50767,0.683774,1.68754,0.566721,0.894835,1.7019,0.553042,0.531525,1.52149
0.639575,1.43236,0.37053,2.67997,0.499222,0.829703,1.64652,0.553983,0.518743,1.59935
0.616604,1.53968,0.408224,1.79314,0.661349,0.955354,2.68104,0.581126,0.507363,1.71767
0.601327,1.26876,0.290839,2.18558,0.40485,0.915366,1.78846,0.450677,0.574292,0.87211
0.508302,1.14719,0.538747,1.85191,0.456958,0.947071,1.33663,0.390418,0.563969,0.940914
0.519739,1.22449,0.763019,2.55419,0.390515,0.899821,1.89967,0.577695,0.580161,0.694096
0.557386,1.13453,0.56981,1.91134,0.416908,0.740171,1.0714,0.421338,0.550119,0.936819
0.580172,1.1521,0.635472,2.16325,0.3995,0.770617,1.54811,0.36764,0.583691,0.989256
0.456532,1.29838,0.948297,2.05439,0.491756,0.915936,1.14283,0.486933,0.547389,0.965601
0.506392,1.28651,0.638525,1.73549,0.456356,0.806373,1.39784,0.484824,0.553017,1.11682
0.470734,1.15861,0.911922,2.36782,0.481699,0.866679,1.64816,0.475011,0.533883,1.10997
0.607727,1.21596,0.393119,1.90168,0.54319,0.912942,2.26512,0.505155,0.509087,1.3974
0.72257,1.3366,0.301927,2.11714,0.602479,0.91908,2.2032,0.565968,0.551077,1.36911
0.629839,1.32153,0.229323,2.03672,0.561838,0.893879,1.62029,0.514579,0.538899,1.40667
0.270719,1.13174,1.11921,2.05803,0.613376,0.952252,1.87115,0.48319,0.537828,1.45407
0.895811,1.4939,-0.0584668,1.66447,0.487529,0.918472,1.62482,0.642907,0.564721,1.29694
0.828428,1.42924,0.0901806,1.68748,0.558749,0.980495,1.86456,0.550826,0.532884,1.58085
0.526441,1.16282,0.360385,2.81565,0.51657,0.939165,1.83274,0.53443,0.570741,1.26379
0.430528,1.16091,0.6328,1.70158,0.561731,0.900854,1.76439,0.520673,0.542402,1.39681
0.499597,1.12549,0.722411,1.43564,0.581064,0.947742,2.06751,0.494058,0.534263,1.22456
0.445885,1.09236,0.924278,1.63257,0.495572,0.910043,1.83169,0.606558,0.550528,1.34616
0.450174,1.12218,0.876756,2.39468,0.611225,0.956449,1.74177,0.597487,0.53702,1.64358
0.459945,1.04977,0.739664,2.07207,0.557208,0.871248,2.31388,0.446912,0.545743,1.36476
0.588281,1.19495,0.623189,2.6064,0.616158,0.959517,1.7605,0.656357,0.525526,1.64758
0.424539,1.19545,0.68085,1.25159,0.563249,0.923174,1.67072,0.425887,0.531175,1.57797
0.440052,1.36432,1.01854,2.43791,0.454747,0.81738,1.92832,0.681572,0.546877,1.26061
0.655118,1.80976,0.263833,1.77287,0.636864,0.948799,2.03391,0.557352,0.524686,1.52278
0.574179,1.65385,0.44452,2.42227,0.550516,0.858404,1.79552,0.772583,0.53814,1.32353
0.618014,1.7393,0.314846,2.01815,0.526974,0.834517,1.79996,0.693083,0.533347,1.5182
0.681224,1.60428,0.516762,1.93867,0.546228,0.907497,1.85538,0.505228,0.554118,1.36838
0.502941,1.44393,0.738019,2.20631,0.479101,0.788167,1.73532,0.477981,0.525731,1.39147
0.788291,1.43976,0.439327,1.9456,0.598244,0.92415,1.90363,0.618231,0.555385,1.33828
0.869587,1.43418,0.128235,2.30571,0.583413,0.94725,1.97073,0.541439,0.546267,1.26805
0.860554,1.30192,0.478166,2.00875,0.452899,0.819122,1.79002,0.757622,0.52442,1.10726
0.855567,1.2565,0.600192,2.09855,0.526224,0.866202,1.43871,0.570476,0.522541,1.59467
0.925893,1.28257,0.584753,2.75516,0.51247,0.895462,1.99269,0.797161,0.559213,1.19611
0.87967,1.38553,0.492813,1.92913,0.537968,0.830142,1.25145,0.523598,0.542155,1.29307
0.85255,1.41841,0.631213,2.21473,0.518543,0.938466,1.88121,0.595261,0.5379,1.36534
0.869976,1.35661,0.419162,1.86504,0.487287,0.828686,1.25175,0.796746,0.526156,1.43858
0.607327,1.23193,1.02948,3.09826,0.489008,0.937292,1.44447,0.402946,0.592001,0.89757
0.644951,1.25607,0.957408,1.71066,0.461408,0.862931,1.76211,0.464034,0.553117,1.34762
0.612356,1.40141,0.905713,2.55106,0.508327,0.960425,1.36666,0.690498,0.560496,1.2151
0.54985,1.36525,0.468288,1.98815,0.541768,0.801927,1.72055,0.743469,0.539722,1.39016
0.651755,1.26436,0.383878,2.66309,0.581556,0.94293,2.40234,0.380241,0.549296,1.46083
0.527857,1.16333,0.656638,2.472,0.527661,0.956258,1.72593,0.544885,0.545768,1.11878
0.301777,0.968763,0.679718,1.63912,0.515051,0.803872,1.6802,0.501147,0.550903,1.23926
0.352199,1.0528,0.709289,1.91732,0.445547,0.79581,1.32142,0.586361,0.546917,1.26618
0.261731,1.07645,0.585141,2.20361,0.533816,0.901028,2.01177,0.500147,0.54571,1.35369
0.481277,1.38337,0.5913,1.97952,0.501774,0.811713,1.33859,0.565004,0.548882,1.22549
0.319008,0.91743,0.981821,2.96221,0.582989,0.91917,2.009,0.398536,0.530993,1.54242
0.457075,1.32819,0.370822,1.56323,0.57011,0.925599,1.70014,0.657968,0.535453,1.34163
0.468187,1.30824,0.522846,1.96647,0.52257,0.85095,1.89525,0.507506,0.525857,1.47397
